riimuka,"[[{'syllable': 'rii', 'quantity': 2, 'accent': 1}, {'syllable': 'mu', 'quantity': 2, 'accent': 0}, {'syllable': 'ka', 'quantity': 1, 'accent': 0}]]"
riimukast,"[[{'syllable': 'rii', 'quantity': 2, 'accent': 1}, {'syllable': 'mu', 'quantity': 1, 'accent': 0}, {'syllable': 'kast', 'quantity': 3, 'accent': 1}]]"
rindasõl,"[[{'syllable': 'rin', 'quantity': 2, 'accent': 1}, {'syllable': 'da', 'quantity': 1, 'accent': 0}, {'syllable': 'sõl', 'quantity': 2, 'accent': 0}]]"
ge,"[[{'syllable': 'ge', 'quantity': 3, 'accent': 1}]]"
rindasõlesta,"[[{'syllable': 'rin', 'quantity': 2, 'accent': 1}, {'syllable': 'da', 'quantity': 1, 'accent': 0}, {'syllable': 'sõ', 'quantity': 1, 'accent': 0}, {'syllable': 'les', 'quantity': 2, 'accent': 1}, {'syllable': 'ta', 'quantity': 1, 'accent': 0}]]"
sõmera,"[[{'syllable': 'sõ', 'quantity': 1, 'accent': 1}, {'syllable': 'me', 'quantity': 1, 'accent': 0}, {'syllable': 'ra', 'quantity': 1, 'accent': 0}]]"
sõmerast,"[[{'syllable': 'sõ', 'quantity': 1, 'accent': 0}, {'syllable': 'me', 'quantity': 1, 'accent': 0}, {'syllable': 'rast', 'quantity': 3, 'accent': 1}]]"
soolavakka,"[[{'syllable': 'soo', 'quantity': 2, 'accent': 1}, {'syllable': 'la', 'quantity': 1, 'accent': 0}, {'syllable': 'vak', 'quantity': 3, 'accent': 1}, {'syllable': 'ka', 'quantity': 1, 'accent': 0}]]"
soolavakast,"[[{'syllable': 'soo', 'quantity': 3, 'accent': 1}, {'syllable': 'la', 'quantity': 1, 'accent': 1}, {'syllable': 'va', 'quantity': 2, 'accent': 0}, {'syllable': 'kast', 'quantity': 2, 'accent': 0}]]"
vaisiküisi,"[[{'syllable': 'vai', 'quantity': 2, 'accent': 1}, {'syllable': 'si', 'quantity': 2, 'accent': 0}, {'syllable': 'küi', 'quantity': 2, 'accent': 1}, {'syllable': 'si', 'quantity': 1, 'accent': 0}]]"
vaisiküisist,"[[{'syllable': 'vai', 'quantity': 2, 'accent': 1}, {'syllable': 'si', 'quantity': 2, 'accent': 0}, {'syllable': 'küi', 'quantity': 2, 'accent': 1}, {'syllable': 'sist', 'quantity': 2, 'accent': 0}]]"
kübara,"[[{'syllable': 'kü', 'quantity': 1, 'accent': 1}, {'syllable': 'ba', 'quantity': 1, 'accent': 0}, {'syllable': 'ra', 'quantity': 1, 'accent': 0}]]"
ja,"[[{'syllable': 'ja', 'quantity': 3, 'accent': 1}]]"
kübarast,"[[{'syllable': 'kü', 'quantity': 1, 'accent': 0}, {'syllable': 'ba', 'quantity': 1, 'accent': 0}, {'syllable': 'rast', 'quantity': 3, 'accent': 1}]]"
künnirauda,"[[{'syllable': 'kün', 'quantity': 2, 'accent': 1}, {'syllable': 'ni', 'quantity': 1, 'accent': 0}, {'syllable': 'rau', 'quantity': 2, 'accent': 1}, {'syllable': 'da', 'quantity': 1, 'accent': 0}]]"
künnirauast,"[[{'syllable': 'kün', 'quantity': 2, 'accent': 1}, {'syllable': 'ni', 'quantity': 1, 'accent': 0}, {'syllable': 'rau', 'quantity': 2, 'accent': 1}, {'syllable': 'ast', 'quantity': 2, 'accent': 0}]]"
ranitsa,"[[{'syllable': 'ra', 'quantity': 1, 'accent': 1}, {'syllable': 'nit', 'quantity': 2, 'accent': 0}, {'syllable': 'sa', 'quantity': 1, 'accent': 0}]]"
ranitsast,"[[{'syllable': 'ra', 'quantity': 1, 'accent': 1}, {'syllable': 'nit', 'quantity': 2, 'accent': 0}, {'syllable': 'sast', 'quantity': 2, 'accent': 0}]]"
rapsuvitsa,"[[{'syllable': 'rap', 'quantity': 2, 'accent': 1}, {'syllable': 'su', 'quantity': 1, 'accent': 0}, {'syllable': 'vit', 'quantity': 2, 'accent': 1}, {'syllable': 'sa', 'quantity': 1, 'accent': 0}]]"
lapse,"[[{'syllable': 'lap', 'quantity': 2, 'accent': 1}, {'syllable': 'se', 'quantity': 1, 'accent': 0}]]"
puksu,"[[{'syllable': 'puk', 'quantity': 2, 'accent': 1}, {'syllable': 'su', 'quantity': 1, 'accent': 0}]]"
pihta,"[[{'syllable': 'pih', 'quantity': 2, 'accent': 1}, {'syllable': 'ta', 'quantity': 1, 'accent': 0}]]"
peksa,"[[{'syllable': 'pek', 'quantity': 2, 'accent': 1}, {'syllable': 'sa', 'quantity': 1, 'accent': 0}]]"
raps,"[[{'syllable': 'raps', 'quantity': 3, 'accent': 1}]]"
